timestamp,low,high,open,close,volume
2023-04-18 00:00:00,23.994,25.45,24.597,24.844,2223194.2
2023-04-17 00:00:00,24.317,26.06,25.375,24.59,2738681.7
2023-04-16 00:00:00,23.848,25.524,24.077,25.37,1497264.6
2023-04-15 00:00:00,23.834,24.822,24.739,24.078,866384.4
2023-04-14 00:00:00,23.766,25.505,24.459,24.744,2349962.5
2023-04-13 00:00:00,23.656,25.319,23.822,24.463,1390783.2
2023-04-12 00:00:00,22.338,24.5,23.016,23.813,3838694.8
2023-04-11 00:00:00,20.835,23.71,20.912,23.012,3073704.6
2023-04-10 00:00:00,20.081,20.963,20.296,20.91,567885.1
2023-04-09 00:00:00,19.885,20.475,20.046,20.292,505858.1
2023-04-08 00:00:00,19.858,20.728,20.458,20.048,524064.7
2023-04-07 00:00:00,20.239,20.782,20.627,20.458,410813.1
2023-04-06 00:00:00,20.454,20.986,20.972,20.627,745234.7
2023-04-05 00:00:00,20.579,21.359,20.933,20.978,1541196
2023-04-04 00:00:00,20.298,21.275,20.479,20.935,610168.5
2023-04-03 00:00:00,19.983,20.984,20.527,20.454,936169
2023-04-02 00:00:00,20.241,21.309,21.095,20.527,1220078.4
2023-04-01 00:00:00,20.76,21.368,21.2,21.094,604240.3
2023-03-31 00:00:00,20.041,21.493,20.552,21.179,1040888.3
2023-03-30 00:00:00,20.146,21.697,21.11,20.561,1549082.7
2023-03-29 00:00:00,20.436,21.572,20.461,21.116,920026.9
2023-03-28 00:00:00,19.596,20.893,19.904,20.459,1046387.9
2023-03-27 00:00:00,19.317,20.998,20.954,19.905,1106567.4
2023-03-26 00:00:00,20.304,21.169,20.424,20.983,594465.7
2023-03-25 00:00:00,20.114,20.988,20.685,20.441,729552.8
2023-03-24 00:00:00,20.287,22.327,22.226,20.674,1290292.1
2023-03-23 00:00:00,21.17,22.804,21.487,22.227,1347540.3
2023-03-22 00:00:00,21.01,23.134,22.583,21.46,1945657.7
2023-03-21 00:00:00,21.596,23.414,22.18,22.592,2130600.2
2023-03-20 00:00:00,21.4,24.015,21.924,22.187,3276701.6
2023-03-19 00:00:00,21.272,22.5,21.272,21.905,1057187.6
2023-03-18 00:00:00,21.132,23.018,21.661,21.277,1673813.8
2023-03-17 00:00:00,19.463,21.753,19.711,21.67,1239792.7
2023-03-16 00:00:00,18.947,19.967,19.316,19.706,1062531.1
2023-03-15 00:00:00,18.76,21.572,20.931,19.31,2011390.1
2023-03-14 00:00:00,19.869,22.226,20.496,20.937,2001729.4
2023-03-13 00:00:00,18.909,21.581,20.361,20.47,2824943
2023-03-12 00:00:00,17.869,20.799,18.246,20.374,1639444
2023-03-11 00:00:00,17.002,19.088,18.207,18.247,2604109.6
2023-03-10 00:00:00,16,18.412,17.334,18.214,3780558.5
2023-03-09 00:00:00,16.694,18.772,18.41,17.334,2736030
2023-03-08 00:00:00,18.115,20.405,20.244,18.417,2722805
2023-03-07 00:00:00,19.699,20.975,20.623,20.249,1698462
2023-03-06 00:00:00,20.46,21.179,20.977,20.62,890743.3
2023-03-05 00:00:00,20.84,21.701,20.98,20.983,769391.8
2023-03-04 00:00:00,20.205,21.63,21.416,20.977,514951.4
2023-03-03 00:00:00,20.315,22.011,22.002,21.413,1294066.1
2023-03-02 00:00:00,21.658,22.674,22.512,21.992,1071488
2023-03-01 00:00:00,21.657,22.915,21.892,22.515,1063379.2
2023-02-28 00:00:00,21.75,22.741,22.672,21.89,771145.3
2023-02-27 00:00:00,22.323,23.407,23.243,22.673,1118745.1
2023-02-26 00:00:00,22.202,23.54,22.364,23.244,1269593.8
2023-02-25 00:00:00,21.423,23.334,23.077,22.384,1734252.3
2023-02-24 00:00:00,22.45,24.126,23.923,23.103,2609828.2
2023-02-23 00:00:00,23.604,24.688,24.153,23.924,1075746.9
2023-02-22 00:00:00,23.227,25.233,24.983,24.154,2203742.6
2023-02-21 00:00:00,24.489,26.67,26.279,24.985,2452388
2023-02-20 00:00:00,24.119,27.124,24.849,26.286,3016148.5
2023-02-19 00:00:00,23.215,25.721,23.462,24.847,2503897.6
2023-02-18 00:00:00,22.937,23.93,23.154,23.471,543336.8
2023-02-17 00:00:00,22.019,23.557,22.252,23.16,1262361
2023-02-16 00:00:00,22.2,24.172,23.886,22.255,1922489.4
2023-02-15 00:00:00,21.459,23.994,21.854,23.892,2865194.8
2023-02-14 00:00:00,20.675,22.399,20.774,21.853,2498842.4
2023-02-13 00:00:00,19.753,21.614,21.507,20.766,2035586.4
2023-02-11 00:00:00,20.095,20.895,20.095,20.797,475434.5
2023-02-10 00:00:00,19.682,21.186,20.488,20.115,1508590
2023-02-09 00:00:00,19.972,23.366,23.218,20.494,1874500.8
2023-02-08 00:00:00,22.8,24.246,23.84,23.198,899635.6
2023-02-07 00:00:00,22.53,23.975,22.657,23.836,1712677.4
2023-02-06 00:00:00,22.5,23.735,23.489,22.657,1122962.3
2023-02-05 00:00:00,23.01,24.455,24.307,23.466,1133409.6
2023-02-04 00:00:00,24.15,24.943,24.709,24.324,344541
2023-02-03 00:00:00,24.012,25.071,24.329,24.691,1395755
2023-02-02 00:00:00,24.011,26.167,25.031,24.298,2190210.4
2023-02-01 00:00:00,22.497,25.247,23.946,25.02,2418355.9
2023-01-31 00:00:00,23.5,24.5,23.963,23.936,1113262.6
2023-01-30 00:00:00,23,26.327,26.08,23.971,1827447.7
